Branch1,Branch2,Success,MW_Lost
5,39,1,0.00
34,82,1,0.00
140,171,1,0.00
30,56,1,0.00
58,146,1,0.00
62,180,1,0.00
30,132,1,0.00
83,107,1,0.00
61,165,1,0.00
155,164,1,0.00
50,158,1,0.00
28,40,1,0.00
8,157,1,0.00
70,121,1,0.00
127,139,1,0.00
78,161,1,0.00
81,110,1,0.00
34,108,1,0.00
79,140,1,0.00
91,122,1,0.00
8,108,1,0.00
41,63,1,0.00
139,145,1,0.00
97,106,1,0.00
35,128,1,0.00
50,61,1,0.00
1,158,1,0.00
10,57,1,0.00
82,158,1,0.00
15,141,1,0.00
21,131,1,0.00
54,84,1,0.00
90,181,1,0.00
33,152,1,0.00
46,57,1,0.00
43,98,1,0.00
40,131,1,0.00
27,41,1,0.00
45,88,1,0.00
34,136,1,0.00
51,97,1,0.00
60,103,1,0.00
138,161,1,0.00
56,112,1,0.00
1,167,1,0.00
8,92,1,0.00
88,173,1,0.00
131,166,1,0.00
101,152,1,0.00
92,161,1,0.00
24,164,1,0.00
59,186,1,0.00
33,64,1,0.00
63,119,1,0.00
73,99,1,0.00
108,120,1,0.00
34,45,1,0.00
2,3,1,0.00
68,83,1,0.00
156,168,1,0.00
20,159,1,0.00
137,171,1,0.00
23,144,1,0.00
36,109,1,0.00
49,132,1,0.00
60,73,1,0.00
32,58,1,0.00
148,151,1,0.00
37,162,1,0.00
57,93,1,0.00
55,163,1,0.00
77,131,1,0.00
34,170,1,0.00
64,66,1,0.00
2,129,1,0.00
64,160,1,0.00
3,125,1,0.00
132,186,1,0.00
20,144,1,0.00
120,130,1,0.00
142,170,1,0.00
25,155,1,0.00
120,179,1,0.00
86,166,1,0.00
151,154,1,0.00
45,115,1,0.00
5,13,1,0.00
95,152,1,0.00
98,139,1,0.00
18,73,1,0.00
132,149,1,0.00
54,96,1,0.00
98,163,1,0.00
45,130,1,0.00
62,157,1,0.00
8,13,1,0.00
118,169,1,0.00
10,126,1,0.00
110,161,1,0.00
96,124,1,0.00
97,98,1,0.00
91,149,1,0.00
105,129,1,0.00
83,140,1,0.00
123,178,1,0.00
123,167,1,0.00
30,186,1,0.00
130,143,1,0.00
37,146,1,0.00
14,136,1,0.00
35,102,1,0.00
4,125,1,0.00
37,158,1,0.00
23,156,1,0.00
88,120,1,0.00
65,157,1,0.00
112,185,1,0.00
21,76,1,0.00
28,141,1,0.00
108,148,1,0.00
71,125,1,0.00
127,142,1,0.00
67,157,1,0.00
95,124,1,0.00
49,91,1,0.00
52,173,1,0.00
29,68,1,0.00
39,119,1,0.00
30,106,1,0.00
28,64,1,0.00
42,70,1,0.00
106,157,1,0.00
137,154,1,0.00
165,167,1,0.00
123,174,1,0.00
165,166,1,0.00
12,127,1,0.00
59,109,1,0.00
23,150,1,0.00
26,47,1,0.00
122,155,1,0.00
94,148,1,0.00
5,19,1,0.00
12,84,1,0.00
57,171,1,0.00
91,95,1,0.00
121,159,1,0.00
27,88,1,0.00
11,159,1,0.00
41,53,1,0.00
17,186,1,0.00
26,99,1,0.00
51,126,1,0.00
8,73,1,0.00
41,180,1,0.00
24,148,1,0.00
46,128,1,0.00
23,182,1,0.00
25,131,1,0.00
55,155,1,0.00
50,118,1,0.00
5,131,1,0.00
45,96,1,0.00
23,162,1,0.00
23,132,1,0.00
25,99,1,0.00
102,118,1,0.00
51,73,1,0.00
31,96,1,0.00
66,90,1,0.00
138,162,1,0.00
4,89,1,0.00
16,123,1,0.00
162,179,1,0.00
70,171,1,0.00
100,158,1,0.00
87,139,1,0.00
20,27,1,0.00
67,163,1,0.00
102,109,1,0.00
40,170,1,0.00
106,158,1,0.00
99,185,1,0.00
163,180,1,0.00
146,151,1,0.00
41,143,1,0.00
66,143,1,0.00
17,86,1,0.00
45,163,1,0.00
90,120,1,0.00
123,164,1,0.00
163,178,1,0.00
80,95,1,0.00
51,178,1,0.00
2,76,1,0.00
5,110,1,0.00
81,100,1,0.00
163,167,1,0.00
49,168,1,0.00
31,77,1,0.00
103,172,1,0.00
84,106,1,0.00
91,138,1,0.00
25,154,1,0.00
8,104,1,0.00
15,98,1,0.00
4,83,1,0.00
46,96,1,0.00
79,111,1,0.00
46,164,1,0.00
68,172,1,0.00
24,76,1,0.00
67,76,1,0.00
48,126,1,0.00
102,111,1,0.00
152,166,1,0.00
46,52,1,0.00
16,44,1,0.00
4,130,1,0.00
14,150,1,0.00
37,96,1,0.00
26,78,1,0.00
147,163,1,0.00
106,146,1,0.00
125,152,1,0.00
4,11,1,0.00
179,181,1,0.00
49,169,1,0.00
68,102,1,0.00
116,162,1,0.00
103,155,1,0.00
40,157,1,0.00
96,181,1,0.00
69,179,1,0.00
73,185,1,0.00
88,174,1,0.00
18,33,1,0.00
78,168,1,0.00
2,44,1,0.00
163,171,1,0.00
64,142,1,0.00
38,43,1,0.00
92,130,1,0.00
89,156,1,0.00
42,168,1,0.00
65,166,1,0.00
71,128,1,0.00
10,21,1,0.00
13,84,1,0.00
45,165,1,0.00
52,139,1,0.00
8,42,1,0.00
12,88,1,0.00
61,159,1,0.00
3,161,1,0.00
43,161,1,0.00
64,99,1,0.00
118,157,1,0.00
41,181,1,0.00
6,57,1,0.00
68,131,1,0.00
94,163,1,0.00
80,128,1,0.00
48,182,1,0.00
99,119,1,0.00
6,173,1,0.00
61,171,1,0.00
19,112,1,0.00
61,95,1,0.00
157,161,1,0.00
53,77,1,0.00
54,158,1,0.00
81,92,1,0.00
29,83,1,0.00
75,149,1,0.00
18,118,1,0.00
36,162,1,0.00
94,100,1,0.00
1,59,1,0.00
86,122,1,0.00
4,135,1,0.00
21,48,1,0.00
19,61,1,0.00
11,103,1,0.00
109,167,1,0.00
126,165,1,0.00
73,172,1,0.00
14,53,1,0.00
37,83,1,0.00
98,121,1,0.00
111,145,1,0.00
165,181,1,0.00
1,102,1,0.00
46,80,1,0.00
2,88,1,0.00
112,136,1,0.00
19,160,1,0.00
47,62,1,0.00
98,167,1,0.00
129,170,1,0.00
97,135,1,0.00
22,166,1,0.00
69,162,1,0.00
144,168,1,0.00
23,47,1,0.00
140,167,1,0.00
29,146,1,0.00
75,116,1,0.00
3,111,1,0.00
26,62,1,0.00
145,155,1,0.00
15,120,1,0.00
101,125,1,0.00
35,127,1,0.00
116,124,1,0.00
60,99,1,0.00
1,87,1,0.00
43,107,1,0.00
34,168,1,0.00
93,152,1,0.00
52,66,1,0.00
2,97,1,0.00
119,166,1,0.00
4,159,1,0.00
44,130,1,0.00
20,48,1,0.00
142,179,1,0.00
5,92,1,0.00
3,105,1,0.00
88,92,1,0.00
172,180,1,0.00
54,150,1,0.00
12,111,1,0.00
13,35,1,0.00
61,139,1,0.00
40,54,1,0.00
8,20,1,0.00
32,144,1,0.00
123,163,1,0.00
20,30,1,0.00
5,75,1,0.00
27,152,1,0.00
89,90,1,0.00
67,98,1,0.00
43,173,1,0.00
89,119,1,0.00
1,108,1,0.00
106,135,1,0.00
20,44,1,0.00
95,102,1,0.00
19,129,1,0.00
15,145,1,0.00
11,173,1,0.00
61,180,1,0.00
59,65,1,0.00
54,178,1,0.00
58,95,1,0.00
48,181,1,0.00
13,186,1,0.00
105,123,1,0.00
5,69,1,0.00
4,27,1,0.00
50,63,1,0.00
78,110,1,0.00
146,171,1,0.00
109,152,1,0.00
37,109,1,0.00
6,89,1,0.00
73,123,1,0.00
14,21,1,0.00
103,159,1,0.00
12,185,1,0.00
15,117,1,0.00
110,175,1,0.00
135,173,1,0.00
132,142,1,0.00
3,47,1,0.00
128,186,1,0.00
14,42,1,0.00
59,130,1,0.00
3,93,1,0.00
33,148,1,0.00
90,119,1,0.00
100,155,1,0.00
87,96,1,0.00
158,169,1,0.00
53,138,1,0.00
126,150,1,0.00
26,88,1,0.00
75,156,1,0.00
13,103,1,0.00
23,63,1,0.00
35,58,1,0.00
28,146,1,0.00
20,172,1,0.00
107,126,1,0.00
6,80,1,0.00
65,160,1,0.00
90,97,1,0.00
37,159,1,0.00
67,150,1,0.00
24,79,1,0.00
57,85,1,0.00
157,160,1,0.00
3,66,1,0.00
158,171,1,0.00
87,144,1,0.00
120,149,1,0.00
30,88,1,0.00
56,88,1,0.00
114,149,1,0.00
13,148,1,0.00
10,122,1,0.00
47,123,1,0.00
48,125,1,0.00
129,140,1,0.00
144,148,1,0.00
43,165,1,0.00
76,161,1,0.00
6,31,1,0.00
36,102,1,0.00
102,153,1,0.00
119,144,1,0.00
47,101,1,0.00
1,13,0,BLACK_OUT
58,126,1,0.00
56,157,1,0.00
68,84,1,0.00
40,64,1,0.00
147,151,1,0.00
65,85,1,0.00
90,136,1,0.00
82,123,1,0.00
49,158,1,0.00
62,74,1,0.00
41,122,1,0.00
47,149,1,0.00
12,46,1,0.00
75,90,1,0.00
59,122,1,0.00
94,125,1,0.00
55,76,1,0.00
13,49,1,0.00
123,135,1,0.00
102,185,1,0.00
60,149,1,0.00
124,175,1,0.00
63,128,1,0.00
21,39,1,0.00
119,143,1,0.00
114,155,1,0.00
68,109,1,0.00
60,167,1,0.00
80,124,1,0.00
14,92,1,0.00
24,109,1,0.00
47,118,1,0.00
5,158,1,0.00
43,174,1,0.00
75,110,1,0.00
125,175,1,0.00
42,114,1,0.00
75,145,1,0.00
11,171,1,0.00
56,63,1,0.00
128,167,1,0.00
56,66,1,0.00
76,140,1,0.00
38,81,1,0.00
112,146,1,0.00
88,119,1,0.00
75,173,1,0.00
122,158,1,0.00
16,94,1,0.00
42,67,1,0.00
1,119,1,0.00
13,142,1,0.00
49,124,1,0.00
178,185,1,0.00
161,182,1,0.00
21,61,1,0.00
15,92,1,0.00
44,115,1,0.00
28,67,1,0.00
13,41,1,0.00
59,126,1,0.00
34,61,1,0.00
65,73,1,0.00
12,110,1,0.00
173,179,1,0.00
5,140,1,0.00
56,138,1,0.00
12,85,1,0.00
81,150,1,0.00
32,161,1,0.00
171,180,1,0.00
102,107,1,0.00
52,59,1,0.00
42,98,1,0.00
58,148,1,0.00
147,178,1,0.00
159,182,1,0.00
20,21,1,0.00
12,89,1,0.00
3,102,1,0.00
141,169,1,0.00
106,138,1,0.00
57,167,1,0.00
10,77,1,0.00
29,139,1,0.00
11,34,1,0.00
57,94,1,0.00
140,144,1,0.00
165,186,1,0.00
98,161,1,0.00
117,140,1,0.00
65,148,1,0.00
53,166,1,0.00
146,166,1,0.00
166,178,1,0.00
5,109,1,0.00
54,69,1,0.00
27,126,1,0.00
69,128,1,0.00
77,106,1,0.00
139,179,1,0.00
96,121,1,0.00
24,169,1,0.00
102,125,1,0.00
145,154,1,0.00
155,166,1,0.00
13,80,1,0.00
17,146,1,0.00
88,110,1,0.00
116,185,1,0.00
11,70,1,0.00
71,80,1,0.00
131,158,1,0.00
149,172,1,0.00
121,157,1,0.00
78,127,1,0.00
89,182,1,0.00
97,159,1,0.00
135,139,1,0.00
115,138,1,0.00
5,34,1,0.00
26,29,1,0.00
10,83,1,0.00
73,115,1,0.00
72,163,1,0.00
54,179,1,0.00
23,77,1,0.00
82,120,1,0.00
8,150,1,0.00
118,150,1,0.00
90,130,1,0.00
68,171,1,0.00
108,156,1,0.00
66,128,1,0.00
63,116,1,0.00
53,81,1,0.00
31,153,1,0.00
36,97,1,0.00
83,186,1,0.00
108,186,1,0.00
44,53,1,0.00
30,104,1,0.00
26,182,1,0.00
58,118,1,0.00
24,30,1,0.00
30,185,1,0.00
58,108,1,0.00
41,54,1,0.00
55,72,1,0.00
70,103,1,0.00
39,57,1,0.00
81,122,1,0.00
61,115,1,0.00
47,121,1,0.00
77,122,1,0.00
115,166,1,0.00
28,118,1,0.00
54,66,1,0.00
2,124,1,0.00
14,25,1,0.00
116,132,1,0.00
111,142,1,0.00
110,150,1,0.00
3,179,1,0.00
10,72,1,0.00
146,168,1,0.00
119,179,1,0.00
42,74,1,0.00
149,164,1,0.00
152,170,1,0.00
148,175,1,0.00
124,154,1,0.00
3,4,1,0.00
26,106,1,0.00
87,93,1,0.00
106,137,1,0.00
60,97,1,0.00
63,181,1,0.00
88,150,1,0.00
46,182,1,0.00
12,116,1,0.00
17,71,1,0.00
13,72,1,0.00
94,121,1,0.00
44,63,1,0.00
49,90,1,0.00
41,45,1,0.00
116,126,1,0.00
53,103,1,0.00
11,87,1,0.00
80,108,1,0.00
13,81,1,0.00
54,89,1,0.00
38,154,1,0.00
88,135,1,0.00
42,140,1,0.00
35,105,1,0.00
37,143,1,0.00
2,154,1,0.00
31,60,1,0.00
18,46,1,0.00
48,135,1,0.00
111,131,1,0.00
3,61,1,0.00
76,162,1,0.00
30,37,1,0.00
66,95,1,0.00
61,105,1,0.00
2,112,1,0.00
5,93,1,0.00
97,115,1,0.00
37,140,1,0.00
37,171,1,0.00
127,165,1,0.00
34,123,1,0.00
92,109,1,0.00
63,107,1,0.00
32,93,1,0.00
96,161,1,0.00
142,167,1,0.00
51,82,1,0.00
90,149,1,0.00
130,140,1,0.00
40,77,1,0.00
78,153,1,0.00
24,63,1,0.00
18,104,1,0.00
14,45,1,0.00
33,49,1,0.00
119,178,1,0.00
92,97,1,0.00
92,105,1,0.00
67,105,1,0.00
43,80,1,0.00
57,131,1,0.00
144,151,1,0.00
28,132,1,0.00
40,139,1,0.00
46,131,1,0.00
84,145,1,0.00
27,36,1,0.00
60,114,1,0.00
98,174,1,0.00
51,99,1,0.00
13,70,1,0.00
121,123,1,0.00
125,132,1,0.00
131,140,1,0.00
119,147,1,0.00
139,178,1,0.00
38,137,1,0.00
46,86,1,0.00
71,88,1,0.00
81,101,1,0.00
42,166,1,0.00
56,180,1,0.00
36,82,1,0.00
65,171,1,0.00
71,185,1,0.00
34,105,1,0.00
33,171,1,0.00
109,169,1,0.00
25,34,1,0.00
107,140,1,0.00
31,71,1,0.00
129,185,1,0.00
81,156,1,0.00
25,97,1,0.00
31,111,1,0.00
37,132,1,0.00
136,185,1,0.00
50,168,1,0.00
25,58,1,0.00
96,102,1,0.00
62,97,1,0.00
73,141,1,0.00
13,128,1,0.00
46,156,1,0.00
147,169,1,0.00
77,162,1,0.00
129,144,1,0.00
39,53,1,0.00
64,114,1,0.00
53,101,1,0.00
101,181,1,0.00
16,58,1,0.00
22,136,1,0.00
82,105,1,0.00
12,163,1,0.00
62,168,1,0.00
3,103,1,0.00
3,181,1,0.00
90,103,1,0.00
27,94,1,0.00
71,154,1,0.00
21,62,1,0.00
37,56,1,0.00
59,165,1,0.00
92,175,1,0.00
77,114,1,0.00
92,140,1,0.00
138,139,1,0.00
44,173,1,0.00
2,166,1,0.00
61,114,1,0.00
80,96,1,0.00
43,179,1,0.00
56,111,1,0.00
15,142,1,0.00
66,180,1,0.00
101,162,1,0.00
57,145,1,0.00
6,100,1,0.00
115,164,1,0.00
33,77,1,0.00
108,139,1,0.00
28,75,1,0.00
144,161,1,0.00
66,161,1,0.00
87,89,1,0.00
98,104,1,0.00
88,118,1,0.00
92,127,1,0.00
47,178,1,0.00
54,157,1,0.00
8,63,1,0.00
60,102,1,0.00
37,107,1,0.00
16,179,1,0.00
25,180,1,0.00
124,149,1,0.00
98,140,1,0.00
70,148,1,0.00
111,128,1,0.00
3,166,1,0.00
60,155,1,0.00
33,108,1,0.00
57,172,1,0.00
79,165,1,0.00
122,151,1,0.00
31,118,1,0.00
22,108,1,0.00
19,29,1,0.00
63,76,1,0.00
55,179,1,0.00
95,99,1,0.00
93,173,1,0.00
62,77,1,0.00
68,124,1,0.00
77,115,1,0.00
41,52,1,0.00
164,173,1,0.00
98,109,1,0.00
38,106,1,0.00
50,97,1,0.00
59,74,1,0.00
60,82,1,0.00
85,155,1,0.00
18,58,1,0.00
34,50,1,0.00
61,174,1,0.00
1,37,1,0.00
85,119,1,0.00
12,25,1,0.00
1,137,1,0.00
84,164,1,0.00
27,81,1,0.00
39,108,1,0.00
56,58,0,BLACK_OUT
20,45,1,0.00
29,125,1,0.00
24,95,1,0.00
55,140,1,0.00
81,129,1,0.00
91,140,1,0.00
136,143,1,0.00
27,54,1,0.00
11,72,1,0.00
154,158,1,0.00
11,167,1,0.00
129,161,1,0.00
76,166,1,0.00
5,181,1,0.00
34,157,1,0.00
1,17,1,0.00
76,146,1,0.00
174,181,1,0.00
115,156,1,0.00
55,145,1,0.00
138,172,1,0.00
1,155,1,0.00
16,80,1,0.00
51,158,1,0.00
101,128,1,0.00
12,73,1,0.00
62,152,1,0.00
45,64,1,0.00
53,70,1,0.00
83,180,1,0.00
17,111,1,0.00
91,165,1,0.00
85,107,1,0.00
57,170,1,0.00
64,118,1,0.00
12,154,1,0.00
101,127,1,0.00
96,186,1,0.00
159,161,1,0.00
86,97,1,0.00
70,74,1,0.00
69,148,1,0.00
39,46,1,0.00
60,63,1,0.00
28,37,1,0.00
47,167,1,0.00
102,110,1,0.00
41,87,1,0.00
48,109,1,0.00
49,142,1,0.00
66,78,1,0.00
148,157,1,0.00
6,44,1,0.00
33,130,1,0.00
6,47,1,0.00
50,170,1,0.00
58,100,1,0.00
75,168,1,0.00
95,145,1,0.00
69,150,1,0.00
24,67,1,0.00
145,149,1,0.00
56,116,1,0.00
151,174,1,0.00
69,104,1,0.00
22,129,1,0.00
6,29,1,0.00
30,109,1,0.00
51,174,1,0.00
57,153,1,0.00
11,75,1,0.00
8,123,1,0.00
72,125,1,0.00
37,79,1,0.00
13,47,1,0.00
71,108,1,0.00
82,128,1,0.00
89,106,1,0.00
122,130,1,0.00
48,155,1,0.00
18,45,1,0.00
79,96,1,0.00
110,124,1,0.00
83,181,1,0.00
11,44,1,0.00
102,148,1,0.00
71,109,1,0.00
119,130,1,0.00
48,115,1,0.00
171,178,1,0.00
36,148,1,0.00
135,153,1,0.00
61,74,1,0.00
10,64,1,0.00
164,172,1,0.00
55,122,1,0.00
49,130,1,0.00
122,182,1,0.00
67,119,1,0.00
11,52,1,0.00
154,186,1,0.00
145,147,1,0.00
13,25,1,0.00
125,156,1,0.00
23,83,1,0.00
14,182,1,0.00
28,33,1,0.00
96,164,1,0.00
115,148,1,0.00
38,87,1,0.00
91,170,1,0.00
71,124,1,0.00
121,150,1,0.00
42,43,1,0.00
71,122,1,0.00
66,103,1,0.00
64,104,1,0.00
39,158,1,0.00
6,12,1,0.00
83,154,1,0.00
37,156,1,0.00
102,131,1,0.00
39,62,1,0.00
33,61,1,0.00
151,181,1,0.00
103,168,1,0.00
116,182,1,0.00
18,42,1,0.00
51,124,1,0.00
130,139,1,0.00
118,153,1,0.00
49,77,1,0.00
41,179,1,0.00
48,91,1,0.00
132,136,1,0.00
111,155,1,0.00
49,64,1,0.00
14,169,1,0.00
73,135,1,0.00
61,86,1,0.00
68,105,1,0.00
24,172,1,0.00
67,74,1,0.00
34,159,1,0.00
50,175,1,0.00
16,77,1,0.00
17,174,1,0.00
8,50,1,0.00
141,159,1,0.00
65,127,1,0.00
83,105,1,0.00
12,50,1,0.00
37,130,1,0.00
25,162,1,0.00
168,170,1,0.00
69,127,1,0.00
174,182,1,0.00
135,179,1,0.00
74,122,1,0.00
73,103,1,0.00
121,153,1,0.00
41,186,1,0.00
41,139,1,0.00
16,107,1,0.00
55,74,1,0.00
64,121,1,0.00
4,61,1,0.00
27,68,1,0.00
30,168,1,0.00
123,186,1,0.00
64,186,1,0.00
26,56,1,0.00
4,85,1,0.00
43,57,1,0.00
49,165,1,0.00
52,132,1,0.00
73,165,1,0.00
135,163,1,0.00
102,157,1,0.00
32,66,1,0.00
163,175,1,0.00
2,89,1,0.00
99,140,1,0.00
43,147,1,0.00
34,127,1,0.00
56,76,1,0.00
15,50,1,0.00
70,179,1,0.00
62,132,1,0.00
14,41,1,0.00
37,122,1,0.00
75,130,1,0.00
65,169,1,0.00
57,150,1,0.00
136,152,1,0.00
148,162,1,0.00
3,153,1,0.00
73,126,1,0.00
16,76,1,0.00
11,118,1,0.00
45,70,1,0.00
56,178,1,0.00
2,17,1,0.00
58,170,1,0.00
138,140,1,0.00
58,174,1,0.00
17,81,1,0.00
55,70,1,0.00
97,165,1,0.00
130,167,1,0.00
12,15,1,0.00
47,182,1,0.00
74,82,1,0.00
34,71,1,0.00
6,42,1,0.00
33,68,1,0.00
85,123,1,0.00
65,132,1,0.00
49,146,1,0.00
88,154,1,0.00
22,64,1,0.00
52,169,1,0.00
55,104,1,0.00
8,168,1,0.00
5,53,1,0.00
127,168,1,0.00
14,87,1,0.00
36,107,1,0.00
2,68,1,0.00
27,85,1,0.00
86,138,1,0.00
95,163,1,0.00
35,180,1,0.00
80,81,0,BLACK_OUT
136,157,1,0.00
109,180,1,0.00
112,172,1,0.00
46,50,1,0.00
88,93,1,0.00
12,44,1,0.00
89,152,1,0.00
118,128,1,0.00
34,109,1,0.00
55,69,1,0.00
73,161,1,0.00
92,132,1,0.00
137,153,1,0.00
28,107,1,0.00
80,126,1,0.00
11,178,1,0.00
30,112,1,0.00
77,107,1,0.00
5,52,1,0.00
56,175,1,0.00
25,73,1,0.00
22,46,1,0.00
61,65,1,0.00
115,173,1,0.00
104,138,1,0.00
11,181,1,0.00
55,124,1,0.00
33,44,1,0.00
23,161,1,0.00
44,105,1,0.00
121,174,1,0.00
48,62,1,0.00
80,87,1,0.00
96,144,1,0.00
25,105,1,0.00
92,180,1,0.00
47,97,1,0.00
105,119,1,0.00
66,68,1,0.00
40,120,1,0.00
87,90,1,0.00
118,164,1,0.00
25,84,1,0.00
139,148,1,0.00
21,29,1,0.00
101,108,1,0.00
45,112,1,0.00
48,116,1,0.00
4,112,1,0.00
132,168,1,0.00
13,48,1,0.00
46,179,1,0.00
29,182,1,0.00
13,39,1,0.00
72,150,1,0.00
42,105,1,0.00
44,104,1,0.00
100,175,1,0.00
107,129,1,0.00
12,33,1,0.00
24,37,1,0.00
65,138,1,0.00
3,158,1,0.00
55,165,1,0.00
27,164,1,0.00
127,156,1,0.00
62,148,1,0.00
47,130,1,0.00
100,161,1,0.00
1,105,1,0.00
91,186,1,0.00
55,175,1,0.00
4,110,1,0.00
38,104,1,0.00
2,71,1,0.00
32,165,1,0.00
23,74,1,0.00
153,170,1,0.00
123,127,1,0.00
76,131,1,0.00
23,126,1,0.00
18,161,1,0.00
50,79,1,0.00
86,123,1,0.00
90,99,1,0.00
39,89,1,0.00
11,65,1,0.00
107,170,1,0.00
95,155,1,0.00
36,130,1,0.00
16,71,1,0.00
26,70,1,0.00
35,143,1,0.00
97,128,1,0.00
136,179,1,0.00
12,126,1,0.00
123,140,1,0.00
57,70,1,0.00
38,100,1,0.00
43,142,1,0.00
49,106,1,0.00
79,156,1,0.00
13,153,1,0.00
4,128,1,0.00
40,108,1,0.00
20,56,1,0.00
13,155,1,0.00
42,100,1,0.00
111,138,1,0.00
6,14,1,0.00
94,170,1,0.00
27,141,1,0.00
17,156,1,0.00
111,139,1,0.00
19,84,1,0.00
21,108,1,0.00
78,185,1,0.00
68,92,1,0.00
92,156,1,0.00
125,149,1,0.00
145,181,1,0.00
78,102,1,0.00
52,60,1,0.00
66,136,1,0.00
44,152,1,0.00
59,96,1,0.00
51,153,1,0.00
107,136,1,0.00
156,185,1,0.00
24,150,1,0.00
38,76,1,0.00
32,136,1,0.00
37,63,1,0.00
69,84,1,0.00
30,34,1,0.00
74,132,1,0.00
126,154,1,0.00
62,173,1,0.00
121,141,1,0.00
1,185,1,0.00
111,141,1,0.00
34,97,1,0.00
89,144,1,0.00
56,77,1,0.00
140,145,1,0.00
154,168,1,0.00
72,98,1,0.00
89,93,1,0.00
11,46,1,0.00
16,30,1,0.00
125,182,1,0.00
64,94,1,0.00
35,150,1,0.00
22,144,1,0.00
62,129,1,0.00
33,57,1,0.00
56,65,1,0.00
105,165,1,0.00
60,129,1,0.00
116,127,1,0.00
23,84,1,0.00
4,150,1,0.00
64,65,1,0.00
5,175,1,0.00
88,161,1,0.00
28,55,1,0.00
79,150,1,0.00
101,175,1,0.00
4,82,1,0.00
13,62,1,0.00
107,185,1,0.00
59,83,1,0.00
74,86,1,0.00
56,75,1,0.00
28,32,1,0.00
13,93,1,0.00
45,136,1,0.00
141,179,1,0.00
16,86,1,0.00
32,120,1,0.00
3,109,1,0.00
50,120,1,0.00
26,27,1,0.00
56,162,1,0.00
47,161,1,0.00
83,143,1,0.00
15,169,1,0.00
41,141,1,0.00
112,115,1,0.00
22,57,1,0.00
80,163,1,0.00
124,159,1,0.00
151,180,1,0.00
16,96,1,0.00
171,174,0,BLACK_OUT
2,173,1,0.00
22,185,1,0.00
12,68,1,0.00
19,158,1,0.00
63,137,1,0.00
35,99,1,0.00
23,112,1,0.00
25,140,1,0.00
12,41,1,0.00
136,137,1,0.00
54,56,1,0.00
139,142,1,0.00
10,99,1,0.00
42,175,1,0.00
47,77,1,0.00
105,135,1,0.00
44,95,1,0.00
41,135,1,0.00
60,67,1,0.00
147,170,1,0.00
18,157,1,0.00
90,161,1,0.00
77,88,1,0.00
28,88,1,0.00
51,96,1,0.00
49,73,1,0.00
21,165,1,0.00
6,114,1,0.00
47,125,1,0.00
48,165,1,0.00
40,158,1,0.00
23,180,1,0.00
62,166,1,0.00
154,156,1,0.00
83,182,1,0.00
19,85,1,0.00
76,106,1,0.00
1,51,1,0.00
5,22,1,0.00
54,107,1,0.00
83,111,1,0.00
82,103,1,0.00
84,143,1,0.00
90,114,1,0.00
36,164,1,0.00
5,67,1,0.00
3,84,1,0.00
74,76,1,0.00
84,102,1,0.00
86,112,1,0.00
13,14,1,0.00
5,121,1,0.00
77,101,1,0.00
108,132,1,0.00
119,158,1,0.00
137,167,1,0.00
68,79,1,0.00
154,163,1,0.00
143,178,1,0.00
67,139,1,0.00
97,170,1,0.00
67,120,1,0.00
96,157,1,0.00
131,170,1,0.00
63,135,1,0.00
27,158,1,0.00
132,162,1,0.00
51,114,1,0.00
22,82,1,0.00
6,102,1,0.00
107,162,1,0.00
1,129,1,0.00
5,123,1,0.00
72,165,1,0.00
104,151,1,0.00
4,146,1,0.00
54,94,1,0.00
8,77,1,0.00
2,111,1,0.00
78,111,1,0.00
52,128,1,0.00
70,155,1,0.00
12,157,1,0.00
56,69,1,0.00
28,167,1,0.00
149,175,1,0.00
137,164,1,0.00
17,136,1,0.00
149,182,1,0.00
15,174,1,0.00
40,84,1,0.00
97,142,1,0.00
143,182,1,0.00
6,127,1,0.00
125,170,1,0.00
83,169,1,0.00
86,119,1,0.00
89,175,1,0.00
65,101,1,0.00
60,69,1,0.00
10,105,1,0.00
71,181,1,0.00
56,101,1,0.00
136,148,1,0.00
88,148,1,0.00
172,178,1,0.00
10,52,1,0.00
3,54,1,0.00
79,158,1,0.00
11,76,1,0.00
61,163,1,0.00
18,67,1,0.00
92,104,1,0.00
18,144,1,0.00
58,169,1,0.00
93,114,1,0.00
93,96,1,0.00
35,49,1,0.00
23,120,1,0.00
8,71,1,0.00
18,92,1,0.00
82,147,1,0.00
31,110,1,0.00
110,159,1,0.00
116,137,1,0.00
32,145,1,0.00
11,114,1,0.00
64,178,1,0.00
58,86,1,0.00
132,138,1,0.00
20,66,1,0.00
147,186,1,0.00
117,161,1,0.00
68,125,1,0.00
1,54,1,0.00
16,170,1,0.00
83,95,1,0.00
137,186,1,0.00
48,166,1,0.00
16,121,1,0.00
68,119,1,0.00
114,156,1,0.00
68,127,1,0.00
59,136,1,0.00
93,132,1,0.00
17,77,1,0.00
58,143,1,0.00
42,155,1,0.00
17,47,1,0.00
129,155,1,0.00
67,80,1,0.00
87,100,1,0.00
101,156,1,0.00
50,83,1,0.00
11,156,1,0.00
31,141,1,0.00
25,104,1,0.00
11,27,1,0.00
81,83,1,0.00
92,145,1,0.00
3,148,1,0.00
71,73,1,0.00
49,131,1,0.00
104,132,1,0.00
54,137,1,0.00
147,153,1,0.00
17,45,1,0.00
15,60,1,0.00
51,186,1,0.00
4,99,1,0.00
11,97,1,0.00
68,149,1,0.00
44,150,1,0.00
